temperature_K,dipole_manifold,manifold_states,twist_halfwidth_deg,tilt_deg,kBT_J,face_vdw_kBT,face_u_min_kBT,face_dipole_min_kBT,face_f_dip_kBT,face_f_dip_quenched_kBT,face_degeneracy,tip_vdw_kBT,tip_u_min_kBT,tip_dipole_min_kBT,tip_f_dip_kBT,tip_f_dip_quenched_kBT,tip_degeneracy,d_vdW_kBT,d_U_min_kBT,d_dipole_min_kBT,d_F_dip_kBT,d_F_dip_quenched_kBT,d_F_twist_kBT,d_F_energy_only_kBT,d_F_total_kBT,d_F_total_quenched_kBT,preferred_energy_only,preferred_with_entropy,preferred_single_pair,d_vdW_J,d_U_min_J,d_dipole_min_J,d_F_dip_J,d_F_dip_quenched_J,d_F_twist_J,d_F_energy_only_J,d_F_total_J,d_F_total_quenched_J
241.0,free,64,1.0,2.0,3.32736409e-21,-1.4676593533167008,-9.42901865533826,-7.961359302021559,-7.386927221440913,-7.386927221440913,1,-0.07372815601660598,-3.605911925921041,-3.532183769904435,-1.0800607641012663,-1.0800607641012663,1,1.3939311973000947,5.823106729417218,4.429175532117124,6.3068664573396465,6.3068664573396465,-8.1886891244442,6.3068664573396465,-1.8818226671045544,-1.8818226671045544,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.0985240970577457e-20,2.0985240970577457e-20,-2.724675013684917e-20,2.0985240970577457e-20,-6.2615091662717185e-21,-6.2615091662717185e-21
242.0,free,64,1.0,2.0,3.34117058e-21,-1.461594645245144,-9.39005576833273,-7.928461123087585,-7.348583931866899,-7.348583931866899,1,-0.07342349421488448,-3.5910114634172348,-3.5175879692023506,-1.0716252461627223,-1.0716252461627223,1,1.3881711510302597,5.799044304915494,4.410873153885234,6.276958685704177,6.276958685704177,-8.1886891244442,6.276958685704177,-1.9117304387400242,-1.9117304387400242,face,tip,tip,4.638116609827041e-21,1.93755962237002e-20,1.4737479613873157e-20,2.097238969255026e-20,2.097238969255026e-20,-2.7359807191358925e-20,2.097238969255026e-20,-6.387417498808661e-21,-6.387417498808661e-21
243.0,free,64,1.0,2.0,3.35497707e-21,-1.4555798524663575,-9.351413563524776,-7.895833711058418,-7.310566381001512,-7.310566381001512,1,-0.07312133991770388,-3.5762336384649007,-3.503112298547197,-1.0632901530177064,-1.0632901530177064,1,1.3824585125486535,5.775179925059875,4.3927214125112215,6.247276227983805,6.247276227983805,-8.1886891244442,6.247276227983805,-1.9414128964603954,-1.9414128964603954,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.095946849484176e-20,2.095946849484176e-20,-2.747286424586867e-20,2.095946849484176e-20,-6.513395751026911e-21,-6.513395751026911e-21
244.0,free,64,1.0,2.0,3.36878356e-21,-1.4496143612677248,-9.313088098100494,-7.863473736832769,-7.272870604152923,-7.272870604152923,1,-0.07282166229509034,-3.5615769432252904,-3.4887552809302003,-1.0550539033323458,-1.0550539033323458,1,1.3767926989726345,5.751511154875203,4.374718455902569,6.217816700820578,6.217816700820578,-8.1886891244442,6.217816700820578,-1.9708724236236232,-1.9708724236236232,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.09464786808178e-20,2.09464786808178e-20,-2.758592130037842e-20,2.09464786808178e-20,-6.639442619560618e-21,-6.639442619560618e-21
245.0,free,64,1.0,2.0,3.38259005e-21,-1.4436975679564281,-9.27507549361845,-7.831377925662023,-7.23549270068479,-7.23549270068479,1,-0.0725244310204165,-3.547039894477432,-3.4745154634570157,-1.0469149461431133,-1.0469149461431133,1,1.3711731369360116,5.728035599141018,4.356862462205008,6.188577754541677,6.188577754541677,-8.1886891244442,6.188577754541677,-2.000111369902524,-2.000111369902524,face,tip,tip,4.638116609827041e-21,1.9375596223700196e-20,1.4737479613873163e-20,2.0933421536164018e-20,2.0933421536164018e-20,-2.7698978354888164e-20,2.0933421536164018e-20,-6.7655568187241475e-21,-6.7655568187241475e-21
246.0,free,64,1.0,2.0,3.39639654e-21,-1.4378288786557922,-9.237371934701303,-7.79954305604551,-7.198428832717714,-7.198428832717714,1,-0.07222961626017091,-3.5326210331177674,-3.460391416857597,-1.0388717601863684,-1.0388717601863684,1,1.3655992623956212,5.704750901583536,4.3391516391879135,6.159557072531346,6.159557072531346,-8.1886891244442,6.159557072531346,-2.029132051912855,-2.029132051912855,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.4737479613873157e-20,2.0920298329077992e-20,2.0920298329077992e-20,-2.7812035409397916e-20,2.0920298329077992e-20,-6.891737080319922e-21,-6.891737080319922e-21
247.0,free,64,1.0,2.0,3.4102030300000005e-21,-1.4320077091065782,-9.19997366775919,-7.767965958652613,-7.161675223862354,-7.161675223862354,1,-0.07193718866397587,-3.5183189236719463,-3.4463817350079706,-1.0309228532440908,-1.0309228532440908,1,1.3600705204426022,5.681654744087243,4.321584223644642,6.130752370618263,6.130752370618263,-8.1886891244442,6.130752370618263,-2.0579367538259374,-2.0579367538259374,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873157e-20,2.0907110310462088e-20,2.0907110310462088e-20,-2.792509246390766e-20,2.0907110310462088e-20,-7.017982153445577e-21,-7.017982153445577e-21
248.0,free,64,1.0,2.0,3.42400952e-21,-1.4262334844730842,-9.162876999744034,-7.73664351527095,-7.125228157983286,-7.125228157983286,1,-0.07164711935484695,-3.5041321538184307,-3.4324850344635838,-1.0230667615053894,-1.0230667615053894,1,1.3545863651182373,5.658744845925604,4.3041584808073665,6.1021613964778965,6.1021613964778965,-8.1886891244442,6.1021613964778965,-2.0865277279663044,-2.0865277279663044,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0893858714116814e-20,2.0893858714116814e-20,-2.803814951841741e-20,2.0893858714116814e-20,-7.144290804300596e-21,-7.144290804300596e-21
249.0,free,64,1.0,2.0,3.4378160100000005e-21,-1.420505639153915,-9.126078296933816,-7.705572657779901,-7.089083977992726,-7.089083977992726,1,-0.07135937991968691,-3.4900593339235773,-3.4186999540038903,-1.0153020489433926,-1.0153020489433926,1,1.349146259234228,5.636018963010239,4.286872703776011,6.073781929049334,6.073781929049334,-8.1886891244442,6.073781929049334,-2.114907195394867,-2.114907195394867,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.0880544756934486e-20,2.0880544756934486e-20,-2.815120657292716e-20,2.0880544756934486e-20,-7.270661815992673e-21,-7.270661815992673e-21
250.0,free,64,1.0,2.0,3.4516225e-21,-1.4148236165972994,-9.089573983746082,-7.674750367148783,-7.053239084673314,-7.053239084673314,1,-0.07107394240000817,-3.476099096587883,-3.405025154187875,-1.0076273067071337,-1.0076273067071337,1,1.3437496741972912,5.6134748871581985,4.269725212960908,6.04561177796618,6.04561177796618,-8.1886891244442,6.04561177796618,-2.1430773464780204,-2.1430773464780204,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.4737479613873163e-20,2.0867169639093073e-20,2.0867169639093073e-20,-2.8264263627436907e-20,2.0867169639093073e-20,-7.39709398834383e-21,-7.39709398834383e-21
251.0,free,64,1.0,2.0,3.4654289900000005e-21,-1.409186869120816,-9.053360541579762,-7.644173672458946,-7.017689935529082,-7.017689935529082,1,-0.07079077928287665,-3.4622500962030704,-3.391459316920194,-1.000041152528051,-1.000041152528051,1,1.3383960898379395,5.5911104453766916,4.252714355538751,6.017648783001031,6.017648783001031,-8.1886891244442,6.017648783001031,-2.1710403414431703,-2.1710403414431703,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0853734544249993e-20,2.0853734544249993e-20,-2.8377320681946653e-20,2.0853734544249993e-20,-7.523586137696662e-21,-7.523586137696662e-21
252.0,free,64,1.0,2.0,3.47923548e-21,-1.403594857735416,-9.017434507684605,-7.613839649949189,-6.9824330436639,-6.9824330436639,1,-0.0705098634920716,-3.4485110085197253,-3.378001145027654,-0.9925422301407378,-0.9925422301407378,1,1.3330849942433445,5.56892349916488,4.235838504921535,5.9898908135231625,5.9898908135231625,-8.1886891244442,5.9898908135231625,-2.1987983109210383,-2.1987983109210383,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0840240639735852e-20,2.0840240639735852e-20,-2.84903777364564e-20,2.0840240639735852e-20,-7.650137096720549e-21,-7.650137096720549e-21
253.0,free,64,1.0,2.0,3.4930419700000006e-21,-1.398047051973616,-8.981792474057391,-7.583745422083776,-6.94746497668656,-6.94746497668656,1,-0.0702311683794547,-3.434880530225181,-3.3646493618457263,-0.9851292087175779,-0.9851292087175779,1,1.3278158835941611,5.54691194383221,4.21909606023805,5.962335767968982,5.962335767968982,-8.1886891244442,5.962335767968982,-2.2263533564752187,-2.2263533564752187,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.4737479613873157e-20,2.082668907674784e-20,2.082668907674784e-20,-2.860343479096615e-20,2.082668907674784e-20,-7.776745714218311e-21,-7.776745714218311e-21
254.0,free,64,1.0,2.0,3.50684846e-21,-1.3925429297217513,-8.946431086364253,-7.553888156642502,-6.9127823556418155,-6.9127823556418155,1,-0.06995466771654348,-3.4213573785313813,-3.351402710814838,-0.9778007823169307,-0.9778007823169307,1,1.3225882620052078,5.525073707832872,4.202485445827664,5.934981573324885,5.934981573324885,-8.1886891244442,5.934981573324885,-2.253707551119316,-2.253707551119316,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.4737479613873157e-20,2.081308099054275e-20,2.081308099054275e-20,-2.87164918454759e-20,2.081308099054275e-20,-7.903410854933144e-21,-7.903410854933144e-21
255.0,free,64,1.0,2.0,3.5206549500000006e-21,-1.3870819770561758,-8.911347042888314,-7.524265065832139,-6.878381853966617,-6.878381853966617,1,-0.06968033568628251,-3.407940290772434,-3.338259955086152,-0.9705556693444962,-0.9705556693444962,1,1.3174016413698932,5.503406752115881,4.186005110745986,5.90782618462212,5.90782618462212,-8.1886891244442,5.90782618462212,-2.2808629398220805,-2.2808629398220805,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.4737479613873157e-20,2.0799417500629486e-20,2.0799417500629486e-20,-2.8829548899985644e-20,2.0799417500629486e-20,-8.030131399356161e-21,-8.030131399356161e-21
256.0,free,64,1.0,2.0,3.53446144e-21,-1.3816636880833002,-8.876537093502032,-7.4948734054187325,-6.844260196470898,-6.844260196470898,1,-0.06940814687500797,-3.3946280240116047,-3.325219877136597,-0.9633926120275698,-0.9633926120275698,1,1.3122555412082921,5.4819090694904276,4.169653528282136,5.880867584443328,5.880867584443328,-8.1886891244442,5.880867584443328,-2.307821540000873,-2.307821540000873,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.0785699710960886e-20,2.0785699710960886e-20,-2.894260595449539e-20,2.0785699710960886e-20,-8.156906243534504e-21,-8.156906243534504e-21
257.0,free,64,1.0,2.0,3.54826793e-21,-1.3762875647833654,-8.841998038663505,-7.465710473880139,-6.810414158342193,-6.810414158342193,1,-0.06913807626459939,-3.3814193546574742,-3.312281278392875,-0.9563103759018095,-0.9563103759018095,1,1.307149488518766,5.46057868400603,4.153429195487265,5.854103782440384,5.854103782440384,-8.1886891244442,5.854103782440384,-2.334585342003817,-2.334585342003817,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.4737479613873163e-20,2.077192871012491e-20,2.077192871012491e-20,-2.9055663009005137e-20,2.077192871012491e-20,-8.283734298880226e-21,-8.283734298880226e-21
258.0,free,64,1.0,2.0,3.56207442e-21,-1.3709531168578484,-8.807726728436124,-7.436773611578277,-6.776840564173466,-6.776840564173466,1,-0.06887009922481412,-3.368313078089034,-3.29944297886422,-0.9493077493102566,-0.9493077493102566,1,1.3020830176330342,5.43941365034709,4.1373306327140575,5.8275328148632095,5.8275328148632095,-8.1886891244442,5.8275328148632095,-2.3611563095809913,-2.3611563095809913,face,tip,tip,4.638116609827041e-21,1.9375596223700196e-20,1.473747961387316e-20,2.0758105571534835e-20,2.0758105571534835e-20,-2.916872006351489e-20,2.0758105571534835e-20,-8.410614491980051e-21,-8.410614491980051e-21
259.0,free,64,1.0,2.0,3.57588091e-21,-1.365659861580405,-8.773720061530968,-7.408060199950563,-6.743536287013527,-6.743536287013527,1,-0.0686041915057994,-3.355308008289463,-3.2867038167836635,-0.942383542914258,-0.942383542914258,1,1.2970556700746056,5.418412053241505,4.1213563831669,5.801152744099269,5.801152744099269,-8.1886891244442,5.801152744099269,-2.3875363803449314,-2.3875363803449314,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0744231353618693e-20,2.0744231353618693e-20,-2.928177711802463e-20,2.0744231353618693e-20,-8.537545764405939e-21,-8.537545764405939e-21
260.0,free,64,1.0,2.0,3.5896874e-21,-1.3604073236512495,-8.739974984371232,-7.3795676607199825,-6.710498247439372,-6.710498247439372,1,-0.06834032923077708,-3.3424029774883492,-3.2740626482575723,-0.9355365892160039,-0.9355365892160039,1,1.2920669944204723,5.397572006882882,4.105505012462411,5.7749616582233685,5.7749616582233685,-8.1886891244442,5.7749616582233685,-2.4137274662208323,-2.4137274662208323,face,tip,tip,4.63811660982704e-21,1.9375596223700196e-20,1.473747961387316e-20,2.0730307100007532e-20,2.0730307100007532e-20,-2.939483417253438e-20,2.0730307100007532e-20,-8.664527072526848e-21,-8.664527072526848e-21
261.0,free,64,1.0,2.0,3.60349389e-21,-1.3551950350548847,-8.70648849017824,-7.351293455123355,-6.677723412649947,-6.677723412649947,1,-0.06807848888889671,-3.329596835812149,-3.2615183469232525,-0.9287657420924011,-0.9287657420924011,1,1.287116546165988,5.376891654366091,4.089775108200103,5.748957670557546,5.748957670557546,-8.1886891244442,5.748957670557546,-2.4397314538866546,-2.4397314538866546,face,tip,tip,4.63811660982704e-21,1.93755962237002e-20,1.473747961387316e-20,2.0716333839722752e-20,2.0716333839722752e-20,-2.950789122704413e-20,2.0716333839722752e-20,-8.791557387321376e-21,-8.791557387321376e-21
262.0,free,64,1.0,2.0,3.61730038e-21,-1.3500225349210873,-8.673257618078322,-7.323235083157235,-6.645208795580655,-6.645208795580655,1,-0.06781864732825207,-3.3168884509426366,-3.249069803614385,-0.922069876339978,-0.922069876339978,1,1.2822038875928352,5.356369167135686,4.07416527954285,5.723138919240677,5.723138919240677,-8.1886891244442,5.723138919240677,-2.465550205203524,-2.465550205203524,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.070231258736209e-20,2.070231258736209e-20,-2.962094828155388e-20,2.070231258736209e-20,-8.918635694191786e-21,-8.918635694191786e-21
263.0,free,64,1.0,2.0,3.63110687e-21,-1.344889369389068,-8.640279452230116,-7.295390082841048,-6.61295145403814,-6.61295145403814,1,-0.0675607817490572,-3.3042767077831594,-3.236715926034102,-0.9154478872305498,-0.9154478872305498,1,1.277328587640011,5.336002744446956,4.058674156806946,5.69750356680759,5.69750356680759,-8.1886891244442,5.69750356680759,-2.4911855576366104,-2.4911855576366104,face,tip,tip,4.638116609827041e-21,1.9375596223700196e-20,1.473747961387316e-20,2.0688244343284546e-20,2.0688244343284546e-20,-2.973400533606362e-20,2.0688244343284546e-20,-9.045760992779077e-21,-9.045760992779077e-21
264.0,free,64,1.0,2.0,3.64491336e-21,-1.3397950914747154,-8.607551120971667,-7.267756029496953,-6.580948489854756,-6.580948489854756,1,-0.06730486969697744,-3.291760508132465,-3.224455638435488,-0.9088986900773852,-0.9088986900773852,1,1.272490221777738,5.315790612839202,4.043300391061464,5.672049799777371,5.672049799777371,-8.1886891244442,5.672049799777371,-2.51663932466683,-2.51663932466683,face,tip,tip,4.638116609827041e-21,1.93755962237002e-20,1.4737479613873157e-20,2.0674130093793867e-20,2.0674130093793867e-20,-2.984706239057337e-20,2.0674130093793867e-20,-9.172932296779506e-21,-9.172932296779506e-21
265.0,free,64,1.0,2.0,3.65871985e-21,-1.3347392609408486,-8.57506979598687,-7.240330535046022,-6.549197048062227,-6.549197048062227,1,-0.06705088905661148,-3.2793387703659276,-3.2122878813093165,-0.9024212198115835,-0.9024212198115835,1,1.267688371884237,5.295731025620943,4.028042653736705,5.646775828250643,5.646775828250643,-8.1886891244442,5.646775828250643,-2.5419132961935578,-2.5419132961935578,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.0659970811320817e-20,2.0659970811320817e-20,-2.996011944508312e-20,2.0659970811320817e-20,-9.300148633762299e-21,-9.300148633762299e-21
266.0,free,64,1.0,2.0,3.67252634e-21,-1.3297214441703942,-8.542832691490677,-7.213111247320284,-6.5176943160839445,-6.5176943160839445,1,-0.06679881804512046,-3.26701042912395,-3.20021161107883,-0.896014430568437,-0.896014430568437,1,1.2629226261252737,5.275822262366727,4.012899636241453,5.6216798855155075,5.6216798855155075,-8.1886891244442,5.6216798855155075,-2.5670092389286934,-2.5670092389286934,face,tip,tip,4.638116609827041e-21,1.93755962237002e-20,1.4737479613873157e-20,2.0645767454603886e-20,2.0645767454603886e-20,-3.007317649959287e-20,2.0645767454603886e-20,-9.42740904498898e-21,-9.42740904498898e-21
267.0,free,64,1.0,2.0,3.68633283e-21,-1.3247412140424153,-8.51083706343266,-7.186095849390246,-6.486437522945503,-6.486437522945503,1,-0.06654863520600016,-3.2547744350073815,-3.1882257998013817,-0.8896772952835068,-0.8896772952835068,1,1.2581925788364152,5.256062628425279,3.9978700495888644,5.5967602276619965,5.5967602276619965,-8.1886891244442,5.5967602276619965,-2.5919288967822043,-2.5919288967822043,face,tip,tip,4.638116609827041e-21,1.9375596223700196e-20,1.473747961387316e-20,2.063152096886869e-20,2.063152096886869e-20,-3.018623355410261e-20,2.063152096886869e-20,-9.55471258523392e-21,-9.55471258523392e-21
268.0,free,64,1.0,2.0,3.7001393200000004e-21,-1.3197981498109137,-8.47908020871836,-7.159282058907446,-6.455423938502871,-6.455423938502871,1,-0.06630031940299269,-3.2426297542797418,-3.1763294348767492,-0.8834088052981679,-0.8834088052981679,1,1.253497830407921,5.236450454438618,3.982952624030697,5.572015133204703,5.572015133204703,-8.1886891244442,5.572015133204703,-2.616673991239498,-2.616673991239498,face,tip,tip,4.638116609827041e-21,1.9375596223700202e-20,1.473747961387316e-20,2.061723228600576e-20,2.061723228600576e-20,-3.0299290608612364e-20,2.061723228600576e-20,-9.682058322606603e-21,-9.682058322606603e-21
269.0,free,64,1.0,2.0,3.71394581e-21,-1.3148918369863378,-8.447559464448032,-7.132667627461694,-6.424650872687843,-6.424650872687843,1,-0.066053849814134,-3.2305753685761,-3.164521518761966,-0.8772079699744024,-0.8772079699744024,1,1.2488379871722037,5.216984095871933,3.968146108699728,5.54744290271344,5.54744290271344,-8.1886891244442,5.54744290271344,-2.6412462217307606,-2.6412462217307606,face,tip,tip,4.63811660982704e-21,1.9375596223700202e-20,1.473747961387316e-20,2.060290232474682e-20,2.060290232474682e-20,-3.041234766312211e-20,2.060290232474682e-20,-9.80944533837529e-21,-9.80944533837529e-21
270.0,free,64,1.0,2.0,3.7277523000000004e-21,-1.3100218672197217,-8.416272207172296,-7.106250339952576,-6.394115674770272,-6.394115674770272,1,-0.06580920592593349,-3.21861027461841,-3.152801068692477,-0.8710738163185905,-0.8710738163185905,1,1.2442126612937883,5.197661932553887,3.953449271260099,5.523041858451681,5.523041858451681,-8.1886891244442,5.523041858451681,-2.6656472659925194,-2.6656472659925194,face,tip,tip,4.638116609827041e-21,1.93755962237002e-20,1.473747961387316e-20,2.0588531990839533e-20,2.0588531990839533e-20,-3.052540471763186e-20,2.0588531990839533e-20,-9.936872726792328e-21,-9.936872726792328e-21
271.0,free,64,1.0,2.0,3.74155879e-21,-1.3051878381893907,-8.385215852164283,-7.080028013974892,-6.3638157326366604,-6.3638157326366604,1,-0.06556636752768281,-3.2067334839371617,-3.141167116409479,-0.8650053886140876,-0.8650053886140876,1,1.239621470661708,5.178482368227121,3.9388608975654127,5.498810344022573,5.498810344022573,-8.1886891244442,5.498810344022573,-2.689878780421628,-2.689878780421628,face,tip,tip,4.638116609827041e-21,1.93755962237002e-20,1.473747961387316e-20,2.0574122177220582e-20,2.0574122177220582e-20,-3.06384617721416e-20,2.0574122177220582e-20,-1.0064339594921022e-20,-1.0064339594921022e-20
